Date,HomeTeam,AwayTeam,FTR,FTHG,FTAG,HTHG,HTAG,home_form_pts,home_goals_for,home_goals_against,home_xg_for,home_xg_against,away_form_pts,away_goals_for,away_goals_against,away_xg_for,away_xg_against,xg_diff,h2h_home_winrate,market_home_prob,market_draw_prob,market_away_prob,season,market_prediction,home_sentiment,away_sentiment
2022-08-06,Tottenham,Southampton,H,4,1,2,1,2.6,2.6,0.4,2.4541449999999996,0.5300711999999999,0.2,1.0,2.6,0.747702,2.1848474,1.7064429999999997,0.0,0.7151598592626587,0.17293865687624294,0.11190148386109836,2223,H,0.0,0.0
2022-08-06,Everton,Chelsea,A,0,1,0,1,1.4,1.6,2.2,1.39272,1.8963112000000002,1.6,1.6,1.0,1.7426380000000001,0.7837322399999999,-0.3499180000000002,0.5,0.17267730258747824,0.23743129105778257,0.5898914063547392,2223,A,0.0,0.0
2022-08-07,Leicester,Brentford,D,2,2,1,0,2.0,2.8,1.0,1.9561434400000004,1.607412,1.4,1.4,1.4,1.66804,1.5042377999999998,0.28810344000000043,1.0,0.4751131221719458,0.2533936651583711,0.2714932126696833,2223,H,0.0,0.0
2022-08-07,Man United,Brighton,A,1,2,0,2,0.8,1.0,1.8,1.2429451999999999,1.7745626,2.2,2.6,0.8,2.30866,0.9750112,-1.0657148000000003,0.5,0.5932203389830508,0.22598870056497172,0.18079096045197737,2223,H,0.0,0.0
2022-08-07,West Ham,Man City,A,0,2,0,1,0.8,1.6,1.6,1.0755071999999999,1.5836148,2.6,3.8,1.0,3.186322,0.7399354,-2.1108148,0.0,0.11789181692094314,0.18862690707350901,0.6934812760055478,2223,A,0.0,0.0
2022-08-13,Man City,Bournemouth,H,4,0,3,0,2.6,3.4,1.0,3.100938,0.5819570000000001,3.0,2.0,0.0,0.588341,0.488895,2.5125970000000004,0.4453947368421053,0.8943822357183525,0.07292655152780414,0.032691212753843235,2223,H,0.0,0.0
2022-08-13,Arsenal,Leicester,H,4,2,2,0,1.8,1.8,1.4,1.8789159999999998,1.619475,2.2,3.0,1.0,1.7523244400000002,1.4823553999999999,0.1265915599999996,1.0,0.6174990513369328,0.21819250543776147,0.1643084432253056,2223,H,0.0,0.0
2022-08-13,Brighton,Newcastle,D,0,0,0,0,2.6,2.6,0.6,2.2797539999999996,1.0738644000000002,1.8,1.2,1.4,1.2790903999999998,1.8020798,1.0006635999999998,0.0,0.3872529245663574,0.2964905203711174,0.3162565550625252,2223,H,0.0,0.0
2022-08-13,Brentford,Man United,H,4,0,4,0,1.4,1.8,1.8,1.5911933999999999,1.4918258,0.8,1.0,1.6,1.1186631999999999,1.6119966000000001,0.4725302,0.0,0.25339366515837103,0.27149321266968324,0.4751131221719457,2223,A,0.0,0.0
2022-08-13,Southampton,Leeds,D,2,2,0,0,0.0,0.8,3.0,0.6396584000000001,2.1336014,1.4,1.2,1.6,1.1572848,1.6792770000000001,-0.5176263999999999,0.5,0.42217898832684825,0.2714007782101167,0.306420233463035,2223,H,0.0,0.0
2022-08-13,Wolves,Fulham,D,0,0,0,0,0.4,1.2,2.6,1.0626786000000001,2.165832,1.0,2.0,2.0,1.26822,2.34111,-0.20554139999999976,0.4453947368421053,0.41395531164249316,0.2885143081144649,0.2975303802430419,2223,H,0.0,0.0
2022-08-13,Aston Villa,Everton,H,2,1,1,0,0.4,1.0,1.8,0.7959684,1.7369341999999999,0.8,1.2,2.2,1.1898466,1.9859832000000002,-0.39387820000000007,1.0,0.5281969817315331,0.27164416203335984,0.20015885623510724,2223,H,0.0,0.0
2022-08-14,Nott'm Forest,West Ham,H,1,0,1,0,0.0,0.0,2.0,0.235825,1.8591,0.8,1.6,1.8,1.0469498,1.6311748000000001,-0.8111248,0.4453947368421053,0.2253807106598985,0.2629441624365483,0.5116751269035533,2223,A,0.0,0.0
2022-08-14,Chelsea,Tottenham,D,2,2,1,0,2.2,1.8,0.8,1.884986,0.66870484,2.6,2.8,0.4,2.446909,0.5525537999999999,-0.5619229999999997,1.0,0.42285270112708895,0.27982899339292655,0.29731830547998445,2223,H,0.0,0.0
2022-08-15,Liverpool,Crystal Palace,D,1,1,0,1,2.2,2.0,1.2,1.905802,0.9873402,1.4,1.0,1.2,1.4089596,0.8171976000000001,0.4968424,1.0,0.8009195743260781,0.14001260706737362,0.05906781860654825,2223,H,0.0,0.0
2022-08-20,Everton,Nott'm Forest,D,1,1,0,0,0.6,1.4,2.6,1.302422,2.472928,1.5,0.5,1.0,1.1037625,1.9727199999999998,0.1986595,0.4453947368421053,0.49930651872399445,0.2635228848821082,0.23717059639389737,2223,H,0.0,0.0
2022-08-20,Crystal Palace,Aston Villa,H,3,1,1,1,1.0,1.0,1.4,1.2396116000000001,1.2133150000000001,1.0,1.2,1.6,1.0399084,1.6611142,0.19970320000000008,0.0,0.3800403225806452,0.2923387096774194,0.3276209677419355,2223,H,0.0,0.0
2022-08-20,Tottenham,Wolves,H,1,0,0,0,2.6,3.0,0.6,2.5677980000000002,0.7108238,0.4,0.8,2.2,0.9209135999999999,2.019262,1.6468844000000002,0.5,0.6750355281856939,0.19895783988630977,0.1260066319279962,2223,H,0.0,0.0
2022-08-20,Leicester,Southampton,A,1,2,0,0,1.6,2.8,1.8,1.37634424,1.8405634,0.2,1.0,3.0,0.7914192,2.381746,0.5849250400000001,0.5,0.5221932114882506,0.23890339425587467,0.23890339425587467,2223,H,0.0,0.0
2022-08-20,Fulham,Brentford,H,3,2,2,1,1.0,1.0,1.0,1.178175,1.6582425,2.0,2.6,1.2,1.7324784000000002,1.3028114,-0.5543034000000002,0.4453947368421053,0.3898003558015417,0.2808855505040522,0.329314093694406,2223,H,0.0,0.0
2022-08-20,Bournemouth,Arsenal,A,0,3,0,2,1.5,1.0,2.0,0.3561435,1.0897675,1.8,2.2,1.6,1.936516,1.6182537999999997,-1.5803725,0.4453947368421053,0.11906893464637423,0.20053715308863027,0.6803939122649956,2223,A,0.0,0.0
2022-08-21,Leeds,Chelsea,H,3,0,2,0,1.6,1.4,1.6,1.4173158000000001,1.416549,2.2,1.8,0.8,1.8886799999999997,0.64928084,-0.47136419999999957,0.0,0.16567406605305904,0.21169463995668653,0.6226312939902545,2223,A,0.0,0.0
2022-08-21,West Ham,Brighton,A,0,2,0,1,0.8,1.4,1.6,1.3738226,1.832602,2.2,2.0,0.6,2.020066,1.0054724,-0.6462433999999999,0.0,0.41349548842683415,0.2797175362887407,0.3067869752844253,2223,H,0.0,0.0
2022-08-21,Newcastle,Man City,D,3,3,2,1,2.0,1.2,1.2,1.2928102,1.5768798,2.6,3.2,1.0,2.62784,0.40772639999999993,-1.3350298,0.0,0.12477064220183487,0.1871559633027523,0.6880733944954128,2223,A,0.0,0.0
2022-08-22,Man United,Liverpool,H,2,1,1,0,0.6,0.8,2.2,1.1741796,1.3958306,2.2,2.0,1.2,2.143374,1.1197492,-0.9691944000000001,0.0,0.18202598494502173,0.22070125195412565,0.5972727631008525,2223,A,0.0,0.0
2022-08-27,Chelsea,Leicester,H,2,1,0,0,1.6,1.2,1.4,1.7334724000000001,0.99126504,1.0,2.0,2.0,0.9703398400000001,1.5709374,0.7631325600000001,0.5,0.6756756756756757,0.1891891891891892,0.13513513513513511,2223,H,0.0,0.0
2022-08-27,Southampton,Man United,A,0,1,0,0,0.8,1.4,2.6,0.8420144,1.6938896000000003,0.6,0.6,2.4,1.2094856,1.5641476,-0.3674712,0.0,0.22813688212927755,0.23954372623574144,0.532319391634981,2223,A,0.0,0.0
2022-08-27,Brentford,Everton,D,1,1,0,1,1.4,2.4,1.8,1.3147364,1.6849646,0.8,1.2,2.2,1.05006,2.293339,0.2646763999999999,1.0,0.4751131221719457,0.27149321266968324,0.25339366515837103,2223,H,0.0,0.0
2022-08-27,Liverpool,Bournemouth,H,9,0,5,0,1.6,1.8,1.4,2.097142,1.2338252,1.0,0.6666666666666666,2.3333333333333335,0.307874,1.2967816666666667,1.7892679999999999,0.4453947368421053,0.8678237650200267,0.09546061415220294,0.036715620827770364,2223,H,0.0,0.0
2022-08-27,Man City,Crystal Palace,H,4,2,0,2,2.2,2.8,1.4,2.6839960000000005,0.767895,1.4,1.4,1.4,1.5438676,1.2141920000000002,1.1401284000000005,0.0,0.8012162051113485,0.12605801627085214,0.07272577861779932,2223,H,0.0,0.0
2022-08-27,Arsenal,Fulham,H,2,1,0,0,2.4,2.8,1.0,2.2011888,0.9754768,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.7518966666666664,1.6366683333333334,0.44929213333333373,0.4453947368421053,0.7296439901304195,0.16496298907296442,0.10539302079661615,2223,H,0.0,0.0
2022-08-27,Brighton,Leeds,H,1,0,0,0,2.2,1.6,0.6,1.820084,0.9730561999999999,2.2,2.0,1.0,1.7593,1.2613413999999998,0.06078399999999995,0.0,0.5,0.25,0.25,2223,H,0.0,0.0
2022-08-28,Wolves,Newcastle,D,1,1,1,0,0.4,0.6,1.4,0.9757668,1.63387,2.2,1.8,0.8,1.5363304,1.5004178,-0.5605635999999999,0.5,0.3548387096774194,0.2903225806451613,0.3548387096774194,2223,H,0.0,0.0
2022-08-28,Nott'm Forest,Tottenham,A,0,2,0,1,1.3333333333333333,0.6666666666666666,1.0,1.0419466666666668,1.793173333333333,2.6,2.6,0.6,2.17597,0.7705592000000001,-1.1340233333333332,0.4453947368421053,0.1354490430230656,0.20611810894814334,0.6584328480287911,2223,A,0.0,0.0
2022-08-28,Aston Villa,West Ham,A,0,1,0,0,0.8,1.2,2.0,1.0407854,1.9653702,0.2,0.6,2.0,0.8757614,2.042102,0.16502400000000006,0.0,0.41349548842683415,0.2797175362887407,0.3067869752844253,2223,H,0.0,0.0
2022-08-30,Crystal Palace,Brentford,D,1,1,0,0,1.4,1.4,1.6,1.2418027999999999,1.5286206,1.0,2.0,1.6,1.4082664,1.4767166,-0.16646360000000016,0.0,0.4603234298608499,0.27754795035727714,0.26212861978187285,2223,H,0.0,0.0
2022-08-30,Fulham,Brighton,H,2,1,0,0,1.25,1.5,1.5,1.54542425,1.8460687500000001,2.6,1.6,0.4,1.6902599999999999,0.7582402,-0.14483574999999993,0.4453947368421053,0.30420841683366734,0.28577154308617236,0.41002004008016035,2223,A,0.0,0.0
2022-08-30,Southampton,Chelsea,H,2,1,2,1,0.8,1.2,2.4,1.0894872,1.7242516,2.0,1.4,1.4,1.7593124,1.3749516000000002,-0.6698252,0.0,0.17942467089224767,0.23549488054607506,0.5850804485616772,2223,A,0.0,0.0
2022-08-30,Leeds,Everton,D,1,1,0,1,2.0,1.8,1.0,1.544484,1.1315174,0.4,0.8,2.0,1.2183586,2.4296610000000003,0.3261254,0.0,0.44134505158578524,0.2711119602598395,0.28754298815437523,2223,H,0.0,0.0
2022-08-31,Man City,Nott'm Forest,H,6,0,3,0,2.6,3.2,1.4,2.73161,0.5845301999999999,1.0,0.5,1.25,0.9818022500000001,1.9560624999999998,1.7498077499999998,0.4453947368421053,0.8943822357183525,0.07292655152780414,0.032691212753843235,2223,H,0.0,0.0
2022-08-31,Bournemouth,Wolves,D,0,0,0,0,0.75,0.5,4.0,0.27615325,2.18767375,0.4,0.6,1.4,1.0024496,1.7141699999999997,-0.72629635,0.4453947368421053,0.2711119602598395,0.28754298815437523,0.44134505158578524,2223,A,0.0,0.0
2022-08-31,Liverpool,Newcastle,H,2,1,0,1,1.6,3.2,1.2,2.830856,1.2457222,1.8,1.6,1.0,1.5864563999999999,1.6284230000000002,1.2443996,1.0,0.7137192704203014,0.18080888183980967,0.10547184773988898,2223,H,0.0,0.0
2022-08-31,West Ham,Tottenham,D,1,1,0,1,0.6,0.4,1.6,0.7409191999999999,1.6735670000000002,2.6,2.8,0.6,2.186018,0.8048554000000001,-1.4450987999999998,0.5,0.263607257203842,0.2497331910352187,0.4866595517609391,2223,A,0.0,0.0
2022-08-31,Arsenal,Aston Villa,H,2,1,1,0,3.0,3.2,0.8,2.5975520000000003,0.8240802,0.6,1.0,2.0,0.9024158,1.706054,1.6951362000000003,1.0,0.6394316163410302,0.20603907637655416,0.15452930728241562,2223,H,0.0,0.0
2022-09-01,Leicester,Man United,A,0,1,0,1,0.8,2.0,2.2,1.3540264,1.5967774,1.2,0.8,1.6,1.2920606,1.2706496,0.06196580000000007,0.5,0.2804889172671714,0.25430995165556874,0.4652011310772599,2223,A,0.0,0.0
2022-09-03,Everton,Liverpool,D,0,0,0,0,0.6,0.8,1.2,1.2355346,1.767569,1.6,3.0,1.2,2.5443240000000005,1.1510154,-1.3087894000000004,0.0,0.13380281690140844,0.19718309859154928,0.6690140845070423,2223,A,0.0,0.0
2022-09-03,Brentford,Leeds,H,5,2,2,1,1.2,2.0,1.4,1.5628853999999999,1.3366172,1.6,1.6,1.0,1.458014,1.1968984,0.10487139999999995,0.0,0.45092838196286467,0.2705570291777188,0.27851458885941643,2223,H,0.0,0.0
2022-09-03,Chelsea,West Ham,H,2,1,0,0,1.4,1.2,1.6,1.5417903999999998,1.5479726,0.8,0.4,1.2,0.9916841999999999,1.482676,0.5501061999999999,0.5,0.6149068322981366,0.21180124223602484,0.17329192546583852,2223,H,0.0,0.0
2022-09-03,Newcastle,Crystal Palace,D,0,0,0,0,1.2,1.4,1.2,1.3665835999999998,1.6823329999999999,1.0,1.4,1.8,1.3263517999999999,1.6958356,0.04023179999999993,0.5,0.4751131221719457,0.27149321266968324,0.25339366515837103,2223,H,0.0,0.0
2022-09-03,Nott'm Forest,Bournemouth,A,2,3,2,0,0.8,0.4,2.2,0.9313922000000001,2.3323679999999998,0.8,0.4,3.2,0.2933296,2.0566310000000003,0.6380626,0.4453947368421053,0.4830216088614491,0.26911203922280735,0.24786635191574358,2223,H,0.0,0.0
2022-09-03,Tottenham,Fulham,H,2,1,1,0,2.2,2.0,0.8,1.567675,1.0472316,1.6,1.6,1.4,1.4505253999999999,1.8275730000000003,0.11714960000000008,0.4453947368421053,0.639344262295082,0.21311475409836067,0.1475409836065574,2223,H,0.0,0.0
2022-09-03,Wolves,Southampton,H,1,0,1,0,0.6,0.4,0.8,1.0855256,1.147807,1.4,1.4,1.8,1.1673772,1.3410756,-0.08185160000000002,1.0,0.43029595015576316,0.27842679127725856,0.29127725856697817,2223,H,0.0,0.0
2022-09-03,Aston Villa,Man City,D,1,1,0,0,0.6,0.8,1.8,0.9122812,1.6018160000000001,2.6,3.8,1.0,2.8349480000000002,0.6809124,-1.9226668000000002,0.0,0.11806956662093454,0.17173755144863206,0.7101928819304333,2223,A,0.0,0.0
2022-09-04,Brighton,Leicester,H,5,2,2,2,2.0,1.2,0.6,1.7054300000000002,0.9186572,0.2,1.2,2.2,0.7929636,1.6064333999999998,0.9124664000000002,0.5,0.5182625863770978,0.27097729516288255,0.21076011846001974,2223,H,0.0,0.0
2022-09-04,Man United,Arsenal,H,3,1,1,0,1.8,1.0,1.4,1.3555975999999998,1.3227792,3.0,2.6,0.8,2.2862999999999998,0.6663118000000001,-0.9307023999999999,0.5,0.3787575150300601,0.2705410821643286,0.3507014028056112,2223,H,0.0,0.0
2022-09-16,Aston Villa,Southampton,H,1,0,1,0,0.8,1.0,1.6,0.8703805999999998,1.8684338,1.4,1.2,1.2,1.331744,1.2377136,-0.4613634000000002,0.5,0.4545454545454546,0.27272727272727276,0.27272727272727276,2223,H,0.0,0.0
2022-09-16,Nott'm Forest,Fulham,A,2,3,1,0,0.8,0.8,2.4,1.1500172000000002,2.1415562,1.4,1.4,1.4,1.2731926,1.894997,-0.12317539999999982,0.4453947368421053,0.3468667255075022,0.2890556045895852,0.36407766990291257,2223,A,0.0,0.0
2022-09-17,Wolves,Man City,A,0,3,0,2,1.2,0.4,0.4,1.0853655999999998,1.211649,2.2,3.6,1.2,2.7017560000000005,0.6875532,-1.6163904000000007,0.0,0.09957325746799431,0.1891891891891892,0.7112375533428165,2223,A,0.0,0.0
2022-09-17,Newcastle,Bournemouth,D,1,1,0,0,0.8,1.0,1.2,1.5761075999999998,1.8192870000000003,0.8,0.6,3.6,0.35666960000000003,2.2246420000000002,1.2194379999999998,0.4453947368421053,0.6582096696984203,0.215414073719483,0.1263762565820967,2223,H,0.0,0.0
2022-09-17,Tottenham,Leicester,H,6,2,2,2,2.2,1.6,0.8,1.779881,1.0462335999999999,0.0,1.2,2.8,0.9149225999999999,1.966552,0.8649584000000001,1.0,0.6538661131292164,0.21069019200830302,0.13544369486248053,2223,H,0.0,0.0
2022-09-18,Brentford,Arsenal,A,0,3,0,2,1.6,2.6,1.4,1.926372,1.6046782,2.4,2.4,1.4,2.283574,0.8308458000000002,-0.35720200000000024,0.5,0.225296442687747,0.24901185770750986,0.5256916996047432,2223,A,0.0,0.0
2022-09-18,Everton,West Ham,H,1,0,0,0,0.8,0.8,1.0,1.4054760000000002,1.660173,0.8,0.6,1.2,1.2263666,1.1066645999999998,0.1791094000000002,0.0,0.3276209677419355,0.2923387096774194,0.3800403225806452,2223,A,0.0,0.0
2022-10-01,Fulham,Newcastle,A,1,4,0,3,1.8,2.0,1.8,1.3254865999999998,1.983004,0.8,1.2,1.4,1.8488332,1.6930066,-0.5233466000000002,0.4453947368421053,0.3176442762535478,0.28027436140018924,0.40208136234626296,2223,A,0.0,0.0
2022-10-01,Bournemouth,Brentford,D,0,0,0,0,1.0,0.8,3.0,0.52727,2.1960300000000004,1.0,1.8,2.0,1.756824,1.6895126,-1.2295539999999998,0.4453947368421053,0.288135593220339,0.2796610169491525,0.43220338983050843,2223,A,0.0,0.0
2022-10-01,Crystal Palace,Chelsea,A,1,2,1,1,1.2,1.4,1.4,1.2691968,1.9899776,1.4,1.4,1.8,1.298627,1.7234960000000001,-0.029430199999999962,0.0,0.2253807106598985,0.2629441624365483,0.5116751269035533,2223,A,0.0,0.0
2022-10-01,West Ham,Wolves,H,2,0,1,0,0.8,0.6,1.2,0.9401688,0.7918706,1.0,0.4,1.0,0.9524896,1.2788629999999999,-0.01232080000000002,0.5,0.49469964664310956,0.27561837455830385,0.22968197879858654,2223,H,0.0,0.0
2022-10-01,Liverpool,Brighton,D,3,3,1,2,1.6,2.6,0.8,2.353336,1.1757094000000001,2.0,1.8,0.8,1.9059820000000003,0.8475491999999999,0.4473539999999998,0.5,0.7093184979137691,0.17969401947148816,0.1109874826147427,2223,H,0.0,0.0
2022-10-01,Southampton,Everton,A,1,2,0,0,1.2,0.8,1.0,1.0935924,1.1070556,1.4,0.8,0.6,1.210008,1.2578512,-0.11641560000000006,0.5,0.44155844155844154,0.2792207792207792,0.2792207792207792,2223,H,0.0,0.0
2022-10-01,Arsenal,Tottenham,H,3,1,1,1,2.4,2.2,1.0,1.945476,0.800732,2.6,2.4,0.8,1.859703,0.9972416,0.08577299999999988,0.5,0.4612804025719877,0.2521666200726866,0.28655297735532564,2223,H,0.0,0.0
2022-10-02,Man City,Man United,H,6,3,4,0,2.2,3.4,1.2,2.648468,0.724963,2.4,1.4,1.2,1.4771996,1.2614752,1.1712683999999998,1.0,0.7099057574385776,0.16420428824231448,0.12588995431910777,2223,H,0.0,0.0
2022-10-02,Leeds,Aston Villa,D,0,0,0,0,1.0,1.6,1.8,1.6393799999999998,1.5263604000000002,0.8,0.8,1.4,0.6057186,1.6370802000000002,1.0336613999999997,0.0,0.4041204437400951,0.2793185419968304,0.3165610142630745,2223,H,0.0,0.0
2022-10-03,Leicester,Nott'm Forest,H,4,0,3,0,0.0,1.2,3.2,1.0956848000000001,1.7616500000000002,0.2,1.0,3.0,1.0387592,1.9942082000000003,0.05692560000000002,0.4453947368421053,0.5429892624813857,0.23755780233560622,0.21945293518300807,2223,H,0.0,0.0
2022-10-08,Chelsea,Wolves,H,3,0,1,0,1.8,1.4,1.6,1.1817490000000002,1.5480539999999998,1.0,0.4,1.2,0.9304625999999999,1.193515,0.25128640000000024,0.0,0.6728971962616822,0.20934579439252335,0.11775700934579439,2223,H,0.0,0.0
2022-10-08,Bournemouth,Leicester,H,2,1,0,1,1.2,0.8,2.4,0.6366286000000001,2.063068,0.6,1.8,2.8,1.2970352,1.7576779999999999,-0.6604066,0.4453947368421053,0.2621286197818729,0.2775479503572772,0.46032342986085,2223,A,0.0,0.0
2022-10-08,Man City,Southampton,H,4,0,2,0,2.6,4.0,1.2,2.51591,0.625093,0.6,0.6,1.2,1.2372044,1.458424,1.2787055999999999,0.0,0.8501275191278691,0.09436415462319349,0.05550832624893734,2223,H,0.0,0.0
2022-10-08,Brighton,Tottenham,A,0,1,0,1,2.0,2.4,1.4,2.0574459999999997,1.2410588,2.0,2.4,1.4,1.8670269999999998,1.356823,0.1904189999999999,0.5,0.33972821742605913,0.2797761790567546,0.38049560351718625,2223,A,0.0,0.0
2022-10-08,Newcastle,Brentford,H,5,1,2,0,1.2,1.4,1.0,2.3406892,1.0949828,1.2,1.4,1.4,1.64732,1.2612702,0.6933692,0.5,0.5215686274509804,0.2511764705882353,0.22725490196078432,2223,H,0.0,0.0
2022-10-09,Crystal Palace,Leeds,H,2,1,1,1,1.0,1.4,1.6,1.0822348000000002,1.7937976,1.0,1.2,1.4,1.2997172,1.6238384,-0.21748239999999974,0.0,0.46400294605045106,0.27177315411526415,0.2642238998342846,2223,H,0.0,0.0
2022-10-09,West Ham,Fulham,H,3,1,1,1,1.4,1.0,0.8,0.9943099999999999,0.5417782,1.2,1.6,2.2,0.8823587999999999,2.598696,0.11195120000000003,0.4453947368421053,0.5510440835266821,0.24941995359628769,0.19953596287703013,2223,H,0.0,0.0
2022-10-09,Arsenal,Liverpool,H,3,2,2,1,2.4,2.2,1.2,2.10012,1.059005,1.6,3.0,1.2,2.336444,1.3199074,-0.2363240000000002,0.0,0.3775518373228725,0.26218877591866147,0.3602593867584661,2223,H,0.0,0.0
2022-10-09,Everton,Man United,A,1,2,1,2,1.8,1.0,0.6,1.32315,1.4661102,2.4,2.0,1.6,1.640662,1.5861112,-0.317512,0.5,0.2642238998342847,0.2717731541152642,0.46400294605045117,2223,A,0.0,0.0
2022-10-10,Nott'm Forest,Aston Villa,D,1,1,1,1,0.0,0.8,3.6,1.0994342,1.9573322000000002,1.0,0.6,0.8,0.8242430000000001,1.1145314000000002,0.27519119999999986,0.4453947368421053,0.288135593220339,0.2796610169491525,0.43220338983050843,2223,A,0.0,0.0
2022-10-14,Brentford,Brighton,H,2,0,1,0,1.0,1.4,2.2,1.4174700000000002,1.4196022,1.4,2.0,1.6,1.8721029999999999,1.2416601999999999,-0.4546329999999996,0.0,0.3067869752844252,0.27971753628874063,0.41349548842683403,2223,A,0.0,0.0
2022-10-15,Leicester,Crystal Palace,D,0,0,0,0,0.6,1.8,2.8,1.1412392,1.637628,1.0,1.2,1.6,0.8303488,1.84616,0.3108904,0.5,0.41349548842683415,0.2797175362887407,0.3067869752844253,2223,H,0.0,0.0
2022-10-15,Fulham,Bournemouth,D,2,2,1,2,1.2,1.6,2.4,0.807127,2.791194,1.8,1.2,0.8,0.8302124000000001,1.3272480000000002,-0.023085400000000034,0.4453947368421053,0.5112910097997443,0.25223689816787387,0.23647209203238176,2223,H,0.0,0.0
2022-10-15,Wolves,Nott'm Forest,H,1,0,0,0,0.8,0.2,1.6,0.8536564,1.2929749999999998,0.2,1.0,3.4,0.9834296,1.5998236,-0.12977320000000003,0.4453947368421053,0.5576208178438662,0.2527881040892193,0.1895910780669145,2223,H,0.0,0.0
2022-10-15,Tottenham,Everton,H,2,0,0,0,2.0,2.2,1.4,1.5324091999999998,1.3764962,1.6,1.0,0.8,1.0653888,1.3745522000000001,0.4670203999999998,0.5,0.639344262295082,0.21311475409836067,0.1475409836065574,2223,H,0.0,0.0
2022-10-16,Aston Villa,Chelsea,A,0,2,0,1,1.2,0.8,0.8,0.8947693999999998,1.0918827999999998,2.4,2.0,1.0,1.5294346,1.2558018,-0.6346652000000003,0.0,0.21928755908581452,0.25320403489108717,0.5275084060230983,2223,A,0.0,0.0
2022-10-16,Leeds,Arsenal,A,0,1,0,1,0.4,0.8,1.8,1.0709032,1.815728,2.4,2.4,1.4,2.169202,1.0268338000000001,-1.0982987999999998,0.0,0.15874177029992684,0.22677395757132407,0.6144842721287491,2223,A,0.0,0.0
2022-10-16,Man United,Newcastle,D,0,0,0,0,2.4,2.0,1.6,1.602358,1.354678,1.6,2.2,1.0,2.4432272,1.0954188,-0.8408692,0.5,0.483021608861449,0.24786635191574355,0.2691120392228073,2223,H,0.0,0.0
2022-10-16,Southampton,West Ham,D,1,1,1,0,0.6,0.6,1.8,0.98566,1.736778,1.4,1.4,1.0,1.6147441999999999,0.5908367999999999,-0.6290841999999999,0.5,0.32666132906325057,0.2786228983186549,0.39471577261809443,2223,A,0.0,0.0
2022-10-16,Liverpool,Man City,H,1,0,0,0,1.6,3.2,1.4,2.1848722,1.4803153999999998,2.6,4.0,0.8,2.585922,0.6269274,-0.4010498,0.0,0.2635228848821082,0.23717059639389737,0.49930651872399445,2223,A,0.0,0.0
2022-10-18,Brighton,Nott'm Forest,D,0,0,0,0,0.8,1.8,2.0,1.9814669999999999,1.3931841999999999,0.2,1.0,2.4,1.0870012,1.0770416,0.8944657999999999,0.4453947368421053,0.6690140845070423,0.19718309859154928,0.13380281690140844,2223,H,0.0,0.0
2022-10-18,Crystal Palace,Wolves,H,2,1,0,1,1.2,0.8,0.8,0.8813152000000001,1.5637852,1.2,0.4,1.6,0.7919004000000001,1.4700900000000001,0.08941480000000002,1.0,0.41883568448241604,0.3039936419630439,0.27717067355454006,2223,H,0.0,0.0
2022-10-19,Brentford,Chelsea,D,0,0,0,0,1.4,1.6,2.0,1.475126,1.6954656,2.4,2.0,0.8,1.4268886000000003,1.3528398,0.04823739999999965,0.5,0.19953596287703013,0.24941995359628769,0.5510440835266821,2223,A,0.0,0.0
2022-10-19,Newcastle,Everton,H,1,0,1,0,1.8,2.0,0.6,2.472148,1.0263928,1.4,0.8,1.0,0.9430185999999999,1.6642682,1.5291294,0.5,0.5884729329383249,0.2477780770266631,0.16374899003501214,2223,H,0.0,0.0
2022-10-19,Bournemouth,Southampton,A,0,1,0,1,1.8,1.6,1.2,1.0834633999999999,1.344232,0.2,0.4,1.8,0.8023838,1.7772919999999999,0.2810795999999999,0.4453947368421053,0.3579175704989154,0.28416485900216926,0.3579175704989154,2223,H,0.0,0.0
2022-10-19,Man United,Tottenham,H,2,0,0,0,2.0,1.8,1.6,1.6168520000000002,1.240534,2.4,2.4,1.2,1.8865702,1.18397,-0.2697181999999998,1.0,0.38596491228070173,0.27017543859649124,0.34385964912280703,2223,H,0.0,0.0
2022-10-19,Liverpool,West Ham,H,1,0,1,0,1.6,1.6,1.4,1.6126421999999998,1.6264158000000002,1.4,1.4,1.0,1.6516641999999997,0.5510756,-0.03902199999999989,0.5,0.6756756756756757,0.1891891891891892,0.13513513513513511,2223,H,0.0,0.0
2022-10-20,Fulham,Aston Villa,H,3,0,1,0,0.8,1.6,2.6,0.916417,2.766134,1.2,0.6,0.8,1.3244198,0.7792268,-0.4080028,0.4453947368421053,0.32907857997606704,0.2891902672516953,0.3817311527722378,2223,A,0.0,0.0
2022-10-20,Leicester,Leeds,H,2,0,2,0,0.8,1.8,2.6,1.2128712,1.4870516,0.4,0.8,1.8,1.2456192000000001,1.6581074,-0.03274800000000022,0.5,0.42105263157894735,0.2631578947368421,0.3157894736842105,2223,H,0.0,0.0
2022-10-22,Nott'm Forest,Liverpool,H,1,0,0,0,0.4,0.6,1.8,0.8602118000000001,1.3164094,1.6,1.4,1.2,1.7085362,1.9950046000000001,-0.8483243999999999,0.4453947368421053,0.08595988538681948,0.15759312320916904,0.7564469914040115,2223,A,0.0,0.0
2022-10-22,Everton,Crystal Palace,H,3,0,1,0,1.2,0.8,1.2,0.6768719400000001,1.6138202,1.6,1.0,0.8,0.9770766,1.4117366,-0.3002046599999999,0.5,0.36786028999439235,0.2988864856204438,0.3332532243851638,2223,H,0.0,0.0
